videoId,title,description,publishedAt,channelId,channelTitle,thumbnails,duration,definition,caption,licensedContent,dimension,viewCount,likeCount,dislikeCount,favoriteCount,unique_id,video_url,logViewCount,performance
thRp2ENpq1s,How to get started with Azure DevTest Labs | Azure Tips and Tricks,"In this edition of Azure Tips and Tricks, learn how to get started with Azure DevTest Labs. 

For more tips and tricks, visit: https://aka.ms/azuretipsandtricks 

Get started with 12 months of free services and $200 USD in credit. Create your free account today with Microsoft Azure: https://aka.ms/att/free 

Learn about Azure DevTest Labs: https://docs.microsoft.com/azure/devtest-labs/devtest-lab-overview?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 

Azure DevTest Labs QuickStart ARM templates: https://github.com/Azure/azure-devtestlab/tree/master/samples/DevTestLabs/QuickStartTemplates?WT.mc_id=github-azuredevtipsvideo-azureappsdev 

Artifacts public DevTest Labs Git repository: https://github.com/Azure/azure-devtestlab/tree/master/Artifacts?WT.mc_id=github-azuredevtipsvideo-azureappsdev 

#AzureTipsandTricks #Azure",2021-11-16 16:02:02+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/thRp2ENpq1s/hqdefault.jpg,0:03:38,hd,True,False,2d,13531,124,0,0,19719,https://www.youtube.com/watch?v=thRp2ENpq1s,9.512812529900598,Top Quartile
3naCwuXhLlk,What is a Request Unit? | Azure Cosmos DB Essentials Season 2,"In this episode, Mustafa Branch explores the request unit (RU), Azure Cosmos DB’s currency for database operations. Understanding how RUs work is key to ensuring your account has enough operations capacity to meet demand, not over-paying for unused capacity, and choosing between the serverless and provisioned throughput pricing models. 

Learn more about Azure Cosmos DB: https://azure.microsoft.com/services/cosmos-db/ 

Check out technical documentation: https://docs.microsoft.com/azure/cosmos-db/plan-manage-costs https://docs.microsoft.com/azure/cosmos-db/request-units

#Microsoft #Azure #Database",2021-11-22 16:00:02+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/3naCwuXhLlk/hqdefault.jpg,0:09:34,hd,True,False,2d,23362,224,0,0,19716,https://www.youtube.com/watch?v=3naCwuXhLlk,10.058908853353957,Top Quartile
PlyIoPx3kms,How to get started with Azure Arc - Part 1 | Azure Tips and Tricks,"In this edition of Azure Tips and Tricks, learn how to get started with Azure Arc - Part 1. 

For more tips and tricks, visit: https://aka.ms/azuretipsandtricks 

Get started with 12 months of free services and $200 USD in credit. Create your free account today with Microsoft Azure: https://aka.ms/att/free 

Learn about Azure Arc: https://docs.microsoft.com/azure/azure-arc/overview?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 

Learn about Arc-enabled servers: https://docs.microsoft.comazure/azure-arc/servers/overview?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 

Prerequisites for the Azure Arc-enabled servers agent: https://docs.microsoft.com/en-us/azure/azure-arc/servers/agent-overview#prerequisites?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 

#AzureTipsandTricks #Azure",2021-11-23 15:56:38+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/PlyIoPx3kms/hqdefault.jpg,0:02:52,hd,True,False,2d,10827,89,0,0,19715,https://www.youtube.com/watch?v=PlyIoPx3kms,9.289890650734192,Top Quartile
QLgK8yhKd5U,Partition Strategy | Azure Cosmos DB Essentials Season 2,"The performance of your application database is greatly impacted by how the database is partitioned. Join Mustafa Branch for an exploration of #Microsoft #Azure Cosmos DB and to learn best practices for choosing the right partition key and building a strong partition strategy for your application's database. 

Learn more about Azure Cosmos DB: https://azure.microsoft.com/services/cosmos-db/ 

Check out technical documentation: https://docs.microsoft.com/azure/cosmos-db/partitioning-overview

#Microsoft #Azure #Database",2021-11-29 16:00:08+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/QLgK8yhKd5U/hqdefault.jpg,0:07:49,hd,True,False,2d,32732,356,0,0,19714,https://www.youtube.com/watch?v=QLgK8yhKd5U,10.396139022323208,Top Quartile
0biElmaDfFs,What is High Performance Computing - HPC?,"Microsoft understands what HPC users need. 

Learn more at https://azure.microsoft.com/en-us/solutions/high-performance-computing/#intro  

#Microsoft #Azure",2021-11-30 17:16:46+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/0biElmaDfFs/hqdefault.jpg,0:04:33,hd,True,False,2d,36589,621,0,0,19712,https://www.youtube.com/watch?v=0biElmaDfFs,10.507530258013253,Top Quartile
bKDaL-GRSAM,Schema Design Strategy | Azure Cosmos DB Essentials Season 2,"As a NoSQL database, Microsoft Azure Cosmos DB offers flexible schema, which enables faster development. Join Mustafa Branch for an exploration of best practices around normalizing, or de-normalizing when working in Azure Cosmos DB. 

Learn more about Azure Cosmos DB: https://azure.microsoft.com/services/cosmos-db/ 

Check out technical documentation: https://docs.microsoft.com/azure/cosmos-db/

#Microsoft #Azure #Database",2021-12-06 16:00:16+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/bKDaL-GRSAM/hqdefault.jpg,0:11:36,hd,True,False,2d,19930,252,0,0,19711,https://www.youtube.com/watch?v=bKDaL-GRSAM,9.900031587562738,Top Quartile
RSHmhmdHXcY,Zone Redundant Storage (ZRS) option for Azure Disks for high availability,"Zone-redundant storage (ZRS) for Azure Disk Storage enables you to increase availability for your critical workloads by enabling your disks to tolerate zonal failures which may occur due to natural disasters or hardware issues. Learn how to use ZRS for a range of scenarios such as clustering for SAP and SQL Server workloads, container applications, and legacy applications.  
 
Learn more about zone-redundant storage for Azure Disk Storage: https://docs.microsoft.com/en-us/azure/virtual-machines/disks-redundancy

#Microsoft #Azure",2021-12-09 17:52:14+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/RSHmhmdHXcY/hqdefault.jpg,0:10:09,hd,True,False,2d,11526,104,0,0,19709,https://www.youtube.com/watch?v=RSHmhmdHXcY,9.352447388601012,Top Quartile
2Pa1J6uFSd0,Deploy and scale appliances with ease using Azure Gateway Load Balancer,"In this session, learn how to add any appliance to your network path hassle-free—with just one click—using Azure Load Balancer Gateway LB. Plus, you’ll learn how to deploy Gateway LB and enable your favorite third-party appliance to scale seamlessly in Azure.

Learn how to start using Gateway LB today at:
• https://aka.ms/gatewaylb 
• https://aka.ms/gatewaylbblog

Check out our partner blogs to learn more about Gateway LB:
• A10 Networks: https://www.a10networks.com/blog/introducing-l3-7-ddos-protection-for-microsoft-azure-tenants/
• Check Point: https://blog.checkpoint.com/2021/11/02/check-point-cloudguard-is-a-launch-partner-of-azure-gateway-load-balancer/
• Cisco: https://blogs.cisco.com/security/cisco-secure-firewall-to-support-microsoft-azure-gateway-load-balancer
• Citrix: https://www.citrix.com/blogs/2021/11/02/citrix-adc-integration-with-azure-gw-load-balancer/
• cPacket: https://www.cpacket.com/azure-gateway-load-balancer/
• Fortinet: https://fusecommunity.fortinet.com/blogs/daniel1/2021/10/19/deploy-fortigate-with-azure-gateway
• F5: https://devcentral.f5.com/s/articles/BIG-IP-integration-with-Azure-Gateway-Load-Balancer
• Glasnostic: https://glasnostic.com/blog/announcing-glasnostic-for-azure-gateway-load-balancer
• Palo Alto Networks: https://www.paloaltonetworks.com/blog/network-security/vm-series-azure-gateway-load-balancer/
• Trend Micro: https://www.trendmicro.com/en_us/research/21/k/azure-network-layer-security.html
• Valtix: https://valtix.com/blog/valtix-azure-gwlb-announcement/

#Azure #Microsoft",2021-12-10 14:18:17+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/2Pa1J6uFSd0/hqdefault.jpg,0:14:34,hd,True,False,2d,35118,73,0,0,19707,https://www.youtube.com/watch?v=2Pa1J6uFSd0,10.466497573539566,Top Quartile
AoZAxwEvdJg,An introduction to App Service Environment v3 | Azure Friday,"The Azure App Service Environment is an Azure App Service feature that provides a fully isolated and dedicated environment for securely running App Service apps at high scale.  Christina Compy joins Scott Hanselman to introduce ASE v3.

0:00 – Introduction
4:26 – Demo
8:39 – Resources
9:48 – ASEv3 vs ASEv2
13:19 – Wrap-up

🔗 App Service Environment overview – https://aka.ms/azfr/706/01
🔗 Create an App Service Environment – https://aka.ms/azfr/706/02
🔗 Using an App Service Environment – https://aka.ms/azfr/706/03
🔗 Securing web workloads with App Service Environments – https://aka.ms/azfr/706/04
🔗 Create a free account (Azure) – https://aka.ms/azfr/706/free

#Microsoft #Azure #AzureFriday",2021-12-10 16:00:03+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/AoZAxwEvdJg/hqdefault.jpg,0:16:55,hd,True,False,2d,15993,236,0,0,19706,https://www.youtube.com/watch?v=AoZAxwEvdJg,9.679968930891835,Top Quartile
epWKTGGa_wY,How to use Azure Bastion to access virtual machines | Azure Tips and Tricks,"In this edition of Azure Tips and Tricks, learn how to use Azure Bastion to access virtual machines. 

For more tips and tricks, visit: https://aka.ms/azuretipsandtricks 

Get started with 12 months of free services and $200 USD in credit. Create your free account today with Microsoft Azure: https://aka.ms/att/free 

Learn about Azure Bastion: https://docs.microsoft.com/azure/bastion/bastion-overview?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 

Learn about Azure Virtual Machines: https://azure.microsoft.com/services/virtual-machines/?WT.mc_id=azure-azuredevtipsvideo-azureappsdev 

Remove the public IP address from your Azure VM: https://docs.microsoft.com/azure/bastion/quickstart-host-portal#remove?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 

#AzureTipsandTricks #Azure",2021-12-14 16:02:53+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/epWKTGGa_wY/hqdefault.jpg,0:02:12,hd,True,False,2d,54612,187,0,0,19702,https://www.youtube.com/watch?v=epWKTGGa_wY,10.90802722863092,Top Quartile
pSEDDiWfnVY,An introduction to Azure Chaos Studio | Azure Friday,"Azure Chaos Studio is a is a fully managed chaos engineering experimentation platform for accelerating discovery of hard-to-find problems, from late-stage development through production.  John Engel-Kemnetz joins Scott Hanselman to show how you can disrupt your apps intentionally to identify gaps and plan mitigations before your customers are impacted by a problem.

0:00 – Introduction
0:41 – Chaos engineering
3:58 – Demo context
4:49 – Demo of a chaos experiment
15:22 – Wrap-up

🔗 What is Azure Chaos Studio preview – https://aka.ms/azfr/707/01
🔗 Create a chaos experiment – https://aka.ms/azfr/707/02
🔗 Azure Chaos Studio overview – https://aka.ms/azfr/707/03
🔗 Understanding chaos engineering and resilience – https://aka.ms/azfr/707/04
🔗 Create a free account (Azure) – https://aka.ms/azfr/707/free

#Microsoft #Azure #AzureFriday",2021-12-17 14:00:20+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/pSEDDiWfnVY/hqdefault.jpg,0:16:40,hd,True,False,2d,19344,357,0,0,19700,https://www.youtube.com/watch?v=pSEDDiWfnVY,9.870189267134613,Top Quartile
atWVFV7Y4vY,How to use Azure Bicep for developing ARM templates | Azure Tips and Tricks,"In this edition of Azure Tips and Tricks, learn how to use Azure Bicep for developing ARM templates. 

For more tips and tricks, visit: https://aka.ms/azuretipsandtricks 

Get started with 12 months of free services and $200 USD in credit. Create your free account today with Microsoft Azure: https://aka.ms/att/free 

Learn about Azure Bicep: https://docs.microsoft.com/azure/azure-resource-manager/bicep/overview?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 

Learn about Azure Resource Manager: https://docs.microsoft.com/azure/azure-resource-manager/management/overview?WT.mc_id=docs-azuredevtipsvideo-azureappsdev 

Try Bicep in your browser using the Bicep playground: https://bicepdemo.z22.web.core.windows.net/?WT.mc_id=other-azuredevtipsvideo-azureappsdev 

#AzureTipsandTricks #Azure",2022-01-04 16:00:02+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/atWVFV7Y4vY/hqdefault.jpg,0:03:04,hd,True,False,2d,17145,190,0,0,19697,https://www.youtube.com/watch?v=atWVFV7Y4vY,9.749520189238702,Top Quartile
-qhq1eu2d40,How to translate text with the Azure Cognitive Services Translator Service | Azure Tips and Tricks,"In this edition of Azure Tips and Tricks, learn how to translate text with the Azure Cognitive Services Translator Service. 

For more tips and tricks, visit: https://aka.ms/azuretipsandtricks   

Get started with 12 months of free services and $200 USD in credit.  

Create your free account today with Microsoft Azure: https://aka.ms/att/free   

Learn about Azure Cognitive Services Translator Service: https://docs.microsoft.com/azure/cognitive-services/translator/translator-overview?WT.mc_id=docs-azuredevtipsvideo-azureappsdev   

Translator documents translation: https://docs.microsoft.com/azure/cognitive-services/translator/document-translation/overview?WT.mc_id=docs-azuredevtipsvideo-azureappsdev   

Translator custom translation: https://docs.microsoft.com/azure/cognitive-services/translator/custom-translator/overview?WT.mc_id=docs-azuredevtipsvideo-azureappsdev  
 
#Microsoft #Azure",2022-01-19 00:56:04+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/-qhq1eu2d40/hqdefault.jpg,0:03:07,hd,True,False,2d,14102,112,0,0,19689,https://www.youtube.com/watch?v=-qhq1eu2d40,9.55414281969224,Top Quartile
KMhYfLBcPuA,Protect your infrastructure against rising DDoS attacks,"Find out how to better secure your infrastructure to protect against new, emerging attack types and get a sneak peak of upcoming features in Azure DDoS Protection Standard.

Learn more at:

Azure DDoS protection standard overview: https://aka.ms/ddosprotectiondocs 

Fundamental best practices: https://aka.ms/ddosbest 

Blog: https://azure.microsoft.com/en-us/blog/azure-ddos-protection-2021-q1-and-q2-ddos-attack-trends/ 
DDoS attack: https://azure.microsoft.com/en-us/blog/business-as-usual-for-azure-customers-despite-24-tbps-ddos-attack/  

Gateway Load Balancer preview: https://aka.ms/gatewaylb

#Microsoft #Azure",2022-01-24 15:16:51+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/KMhYfLBcPuA/hqdefault.jpg,0:18:46,hd,True,False,2d,45133,64,0,0,19686,https://www.youtube.com/watch?v=KMhYfLBcPuA,10.717391121731856,Top Quartile
rkJa6vbkMcU,How to extract information from receipts with Azure Form Recognizer | Azure Tips and Tricks,"In this edition of Azure Tips and Tricks, learn how to extract information from receipts with Azure Form Recognizer. 

For more tips and tricks, visit: https://aka.ms/azuretipsandtricks   

Get started with 12 months of free services and $200 USD in credit.  

Create your free account today with Microsoft Azure: https://aka.ms/att/free   

Learn about Azure Form Recognizer: https://docs.microsoft.com/azure/applied-ai-services/form-recognizer/overview?WT.mc_id=docs-azuredevtipsvideo-azureappsdev   

Azure Form Recognizer client libraries: https://docs.microsoft.com/en-us/azure/applied-ai-services/form-recognizer/quickstarts/client-library?WT.mc_id=docs-azuredevtipsvideo-azureappsdev   

Azure Form Recognizer custom models: https://docs.microsoft.com/azure/applied-ai-services/form-recognizer/label-tool?WT.mc_id=docs-azuredevtipsvideo-azureappsdev  
 
#Microsoft #Azure",2022-01-25 16:06:12+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/rkJa6vbkMcU/hqdefault.jpg,0:03:09,hd,True,False,2d,13479,107,0,0,19685,https://www.youtube.com/watch?v=rkJa6vbkMcU,9.508962384466297,Top Quartile
3-qwcB93pe0,Azure Database Multi-Tenancy 1: Azure SQL Databases,"In the video, we'll introduce you to the design considerations that impact multi-tenant architectures leveraging relational databases. We'll then review some of the core design patterns used to implement multi-tenant solutions on Azure SQL Database.  
 
For each pattern, we'll discuss the pros, cons, and tradeoffs you will need to consider when choosing a design pattern. Finally, we'll review some of the tooling that is frequently used to support multi-tenant solutions. 
 
Learn more about Microsoft Azure multitenant databases for ISVs at https://aka.ms/FTAISVmultitenant-data and review the references at https://aka.ms/FTAISVmultitenant-data-resources. 
 
#Microsoft #MicrosoftAzure",2022-01-26 23:35:54+00:00,UC0m-80FnNY2Qb7obvTL_2fA,Microsoft Azure,https://i.ytimg.com/vi/3-qwcB93pe0/hqdefault.jpg,0:38:30,hd,True,False,2d,11712,182,0,0,19683,https://www.youtube.com/watch?v=3-qwcB93pe0,9.368454615069874,Top Quartile
